order_id,loan_date,period,due_date,repay_date,loan_amount
id_698,2021-03-08,11,2022-02-08,2022-02-05,599.78
id_1201,2021-03-09,4,2021-07-09,2021-07-09,174.01
id_84,2021-03-10,2,2021-05-10,2021-05-10,81.01
id_2508,2021-03-11,5,2021-08-11,2021-08-06,82.54
id_1842,2021-03-13,1,2021-04-13,2021-04-02,96.61
id_2656,2021-03-14,6,2021-09-14,2021-04-13,204.69
id_4206,2021-03-15,1,2021-04-15,2021-04-15,161.01
id_4038,2021-03-15,11,2022-02-15,,342.73
id_3351,2021-03-16,10,2022-01-16,2022-01-16,510.9
id_420,2021-03-16,3,2021-06-16,2021-04-01,692.93
id_2204,2021-03-18,8,2021-11-18,2021-03-25,92.5
id_93,2021-03-18,8,2021-11-18,2021-05-06,269.1
id_1216,2021-03-18,1,2021-04-18,2021-04-13,96.61
id_3503,2021-03-19,7,2021-10-19,,250.72
id_4187,2021-03-20,7,2021-10-20,,251.77
id_3203,2021-03-20,1,2021-04-20,2021-04-20,322.03
id_2370,2021-03-20,6,2021-09-20,2021-09-20,204.69
id_1220,2021-03-21,8,2021-11-21,,252.29
id_3810,2021-03-21,6,2021-09-21,2021-09-21,249.16
id_438,2021-03-22,11,2022-02-22,,274.18
id_1855,2021-03-22,2,2021-05-22,2021-05-22,81.01
id_100,2021-03-22,12,2022-03-22,2022-03-10,465.58
id_3812,2021-03-23,4,2021-07-23,2021-04-27,229.67
id_3940,2021-03-24,9,2021-12-24,2021-12-22,287.72
id_3113,2021-03-24,11,2022-02-24,,571.45
id_3565,2021-03-24,8,2021-11-24,2021-03-27,336.39
id_1225,2021-03-24,12,2022-03-24,2022-03-26,172.49
id_2051,2021-03-24,12,2022-03-24,,114.96
id_2212,2021-03-25,8,2021-11-25,2021-11-25,117.73
id_1859,2021-03-25,6,2021-09-25,2021-09-26,139.19
id_448,2021-03-26,6,2021-09-26,2021-09-30,83.06
id_3013,2021-03-27,5,2021-08-27,2021-08-09,288.89
id_965,2021-03-27,8,2021-11-27,2021-11-27,136.49
id_3013,2021-03-27,12,2022-03-27,2022-03-05,301.76
id_1862,2021-03-28,5,2021-08-28,2021-08-27,159.27
id_2517,2021-03-29,11,2022-02-28,2021-11-25,342.73
id_114,2021-03-29,8,2021-11-29,2021-11-29,341.21
id_3507,2021-03-29,6,2021-09-28,2021-09-27,107.97
id_3920,2021-03-29,3,2021-06-28,2021-06-29,260.85
id_2060,2021-03-30,11,2022-02-28,2022-02-28,119.96
id_122,2021-03-30,8,2021-11-30,2021-11-30,494.75
id_734,2021-03-30,4,2021-07-28,2021-07-01,155.85
id_1658,2021-03-30,6,2021-09-30,2021-10-03,98.25
id_2520,2021-03-31,8,2021-11-28,,336.4
id_3509,2021-04-01,3,2021-07-01,2021-07-01,171.18
id_736,2021-04-02,8,2021-12-02,,168.19
id_743,2021-04-05,5,2021-09-05,,280.64
id_2924,2021-04-05,4,2021-08-05,2021-08-03,246.08
id_3209,2021-04-05,11,2022-03-05,2022-03-04,385.58
id_2226,2021-04-08,1,2021-05-08,2021-05-07,186.4
id_2226,2021-04-08,12,2022-04-08,2021-08-25,237.8
id_986,2021-04-08,2,2021-06-08,2021-06-08,81.01
id_142,2021-04-09,12,2022-04-09,2021-12-10,218.77
id_1469,2021-04-09,5,2021-09-09,2021-09-05,82.54
id_143,2021-04-10,7,2021-11-10,2021-11-10,158.8
id_3516,2021-04-10,4,2021-08-10,2021-08-07,392.98
id_3625,2021-04-10,9,2022-01-10,2022-01-11,160.78
id_3447,2021-04-10,3,2021-07-10,2021-07-01,489.1
id_3123,2021-04-10,2,2021-06-10,2021-06-10,113.41
id_147,2021-04-11,1,2021-05-11,2021-05-08,120.76
id_1246,2021-04-11,11,2022-03-11,2022-03-11,111.38
id_1881,2021-04-11,5,2021-09-11,2021-09-10,425.17
id_146,2021-04-11,2,2021-06-11,2021-06-06,339.45
id_2821,2021-04-12,11,2022-03-12,2022-03-12,308.46
id_2535,2021-04-13,1,2021-05-13,2021-05-19,1577.95
id_149,2021-04-13,1,2021-05-13,2021-05-12,112.71
id_155,2021-04-14,7,2021-11-14,2021-11-13,459.66
id_2538,2021-04-14,12,2022-04-14,,258.68
id_3124,2021-04-17,11,2022-03-17,2022-03-17,119.96
id_1253,2021-04-14,7,2021-11-14,2021-11-16,208.93
id_2083,2021-04-19,9,2022-01-19,2022-01-19,110.0
id_762,2021-04-18,6,2021-10-18,2021-10-17,83.06
id_1685,2021-04-18,1,2021-05-18,2021-05-18,201.26
id_2827,2021-04-15,12,2022-04-15,2021-05-04,86.19
id_2538,2021-04-14,3,2021-07-14,2021-07-11,244.55
id_154,2021-04-18,9,2022-01-18,2021-11-27,143.86
id_157,2021-04-19,1,2021-05-19,2021-05-19,281.77
id_4163,2021-04-17,12,2022-04-17,,86.19
id_3820,2021-04-22,3,2021-07-22,2021-07-23,317.91
id_4144,2021-04-25,10,2022-02-25,,93.66
id_492,2021-04-25,1,2021-05-25,2021-05-22,249.57
id_2545,2021-04-27,8,2021-12-27,2021-09-23,134.55
id_2241,2021-04-27,5,2021-09-27,2021-09-27,1304.12
id_2086,2021-04-27,5,2021-09-27,2021-09-27,82.54
id_1700,2021-04-28,11,2022-03-28,2022-03-28,514.09
id_3034,2021-04-28,3,2021-07-28,2021-07-29,114.12
id_1492,2021-04-28,10,2022-02-28,2022-02-24,383.18
id_2689,2021-04-29,2,2021-06-28,2021-06-15,243.03
id_1494,2021-04-30,11,2022-03-28,2022-03-27,85.69
id_2691,2021-04-30,8,2021-12-28,2021-12-28,84.1
id_1902,2021-05-02,5,2021-10-02,2021-10-02,321.9
id_776,2021-05-03,3,2021-08-03,2021-08-03,326.07
id_779,2021-05-05,8,2022-01-05,2022-01-04,84.1
id_1270,2021-05-05,5,2021-10-05,2021-08-14,140.32
id_1502,2021-05-06,7,2021-12-06,,125.36
id_3134,2021-05-06,10,2022-03-06,2022-02-15,178.82
id_784,2021-05-07,6,2021-11-07,2021-07-04,423.58
id_1272,2021-05-07,3,2021-08-07,2021-07-21,366.83
id_2936,2021-05-07,12,2022-05-07,,172.49
id_2837,2021-05-08,8,2022-01-08,2021-06-24,260.7
id_2939,2021-05-10,4,2021-09-10,2021-09-10,82.03
id_1028,2021-05-10,4,2021-09-10,2021-09-10,227.89
id_1026,2021-05-10,10,2022-03-10,2022-02-03,298.03
id_511,2021-05-11,9,2022-02-11,2022-02-12,243.78
id_3387,2021-05-12,4,2021-09-12,2021-09-11,229.67
id_2944,2021-05-14,5,2021-10-14,2021-10-14,486.98
id_3896,2021-05-14,5,2021-10-14,2021-10-09,201.68
id_1917,2021-05-16,3,2021-08-16,2021-08-07,203.79
id_2945,2021-05-16,6,2021-11-16,2021-11-16,166.1
id_3140,2021-05-17,4,2021-09-17,2021-09-17,574.18
id_801,2021-05-18,8,2022-01-18,2022-01-18,840.96
id_2566,2021-05-18,9,2022-02-18,,423.11
id_4222,2021-05-20,5,2021-10-20,2021-10-12,82.54
id_2947,2021-05-20,5,2021-10-20,2021-10-20,247.61
id_1923,2021-05-20,8,2022-01-20,2022-01-20,469.15
id_2710,2021-05-21,1,2021-06-21,2021-06-21,295.57
id_3733,2021-05-21,3,2021-08-21,2021-08-21,326.07
id_3732,2021-05-21,4,2021-09-21,2021-09-21,628.66
id_4131,2021-05-21,6,2021-11-21,2021-09-10,249.16
id_3898,2021-05-21,12,2022-05-21,2022-01-28,202.44
id_534,2021-05-22,4,2021-09-22,,410.13
id_1730,2021-05-22,9,2022-02-22,2021-07-04,507.73
id_2265,2021-05-23,5,2021-10-23,2021-10-23,371.43
id_3044,2021-05-23,1,2021-06-23,2021-06-23,241.52
id_3147,2021-05-23,4,2021-09-23,2021-09-22,246.08
id_2431,2021-05-23,9,2022-02-23,,618.14
id_3899,2021-05-24,11,2022-04-24,,272.13
id_1048,2021-05-25,3,2021-08-25,2021-08-25,92.39
id_3300,2021-05-25,5,2021-10-25,2021-10-23,153.27
id_1050,2021-05-26,2,2021-07-26,2021-07-27,304.15
id_210,2021-05-27,1,2021-06-27,2021-06-18,201.26
id_2271,2021-05-27,12,2022-05-27,,163.81
id_218,2021-05-28,11,2022-04-28,,239.91
id_1742,2021-05-29,7,2021-12-29,2021-12-16,167.84
id_824,2021-05-29,4,2021-09-28,2021-09-28,139.45
id_3149,2021-05-29,6,2021-11-28,2021-12-01,498.32
id_4212,2021-05-30,6,2021-11-30,2021-12-30,163.75
id_2855,2021-05-31,11,2022-04-28,2022-02-19,102.82
id_3686,2021-05-31,10,2022-03-28,,425.77
id_1063,2021-06-01,7,2022-01-01,2021-08-09,192.22
id_228,2021-06-01,8,2022-02-01,2022-02-02,426.52
id_2277,2021-06-01,6,2021-12-01,2021-12-01,257.47
id_560,2021-06-02,2,2021-08-02,2021-07-31,301.74
id_3865,2021-06-02,8,2022-02-02,2022-02-02,378.44
id_2441,2021-06-02,1,2021-07-02,2021-07-02,402.54
id_1944,2021-06-04,6,2021-12-04,,456.81
id_1070,2021-06-04,12,2022-06-04,,172.49
id_3467,2021-06-05,5,2021-11-05,2021-11-05,453.97
id_1543,2021-06-07,12,2022-06-07,,129.29
id_3591,2021-06-07,7,2022-01-07,2022-01-10,100.29
id_242,2021-06-08,10,2022-04-08,,85.15
id_2123,2021-06-09,12,2022-06-09,,137.96
id_1754,2021-06-10,11,2022-05-10,2021-10-08,85.69
id_2728,2021-06-11,7,2022-01-11,2022-01-10,250.72
id_247,2021-06-12,1,2021-07-12,,185.16
id_835,2021-06-12,11,2022-05-12,2021-07-09,422.11
id_250,2021-06-12,12,2022-06-12,,285.02
id_250,2021-06-12,2,2021-08-12,2021-08-01,226.3
id_2128,2021-06-17,2,2021-08-17,2021-08-01,203.67
id_2963,2021-06-18,1,2021-07-18,2021-07-18,483.04
id_1761,2021-06-18,11,2022-05-18,,291.33
id_3645,2021-06-19,9,2022-03-19,2022-03-18,609.27
id_3690,2021-06-21,11,2022-05-21,2022-03-26,90.84
id_3597,2021-06-22,4,2021-10-22,,123.04
id_846,2021-06-22,1,2021-07-22,2021-07-19,216.22
id_3790,2021-06-22,6,2021-12-22,2021-12-15,83.06
id_270,2021-06-22,3,2021-09-22,2021-09-22,76.99
id_1085,2021-06-22,8,2022-02-22,2022-02-22,332.68
id_1766,2021-06-22,9,2022-03-22,,558.51
id_3063,2021-06-23,8,2022-02-23,2022-02-23,85.3
id_272,2021-06-23,1,2021-07-23,2021-07-23,402.54
id_4068,2021-06-25,2,2021-08-25,2021-07-23,97.21
id_3064,2021-06-25,5,2021-11-25,2021-11-28,280.77
id_280,2021-06-25,4,2021-10-25,2021-08-23,474.6
id_2971,2021-06-26,5,2021-11-26,2021-11-25,206.34
id_1960,2021-06-26,12,2022-06-26,2021-07-25,86.19
id_286,2021-06-27,7,2022-01-27,2022-01-27,309.23
id_2299,2021-06-27,4,2021-10-27,2021-10-27,284.75
id_3476,2021-06-28,12,2022-06-28,,95.02
id_4008,2021-06-28,2,2021-08-28,2021-08-28,196.12
id_4008,2021-06-28,9,2022-03-28,2022-03-28,228.25
id_3160,2021-06-28,10,2022-04-28,,266.65
id_1774,2021-06-28,11,2022-05-28,,227.11
id_862,2021-06-28,11,2022-05-28,,499.64
id_2457,2021-06-29,12,2022-06-28,,240.8
id_2974,2021-06-29,11,2022-05-29,,90.84
id_1775,2021-06-29,4,2021-10-29,2021-10-29,158.2
id_4223,2021-06-29,12,2022-06-29,,427.22
id_598,2021-06-29,12,2022-06-28,,172.04
id_3162,2021-06-30,5,2021-11-30,2021-11-30,112.3
id_3243,2021-07-01,1,2021-08-01,2021-08-01,483.04
id_4069,2021-07-02,6,2022-01-02,2021-08-07,368.43
id_1968,2021-07-03,9,2022-04-03,,391.83
id_607,2021-07-04,10,2022-05-04,,170.3
id_1567,2021-07-04,8,2022-03-04,2022-03-01,227.07
id_2871,2021-07-04,7,2022-02-04,,250.7
id_2872,2021-07-05,5,2021-12-05,2021-12-02,88.74
id_4134,2021-07-05,10,2022-05-05,,195.84
id_2978,2021-07-05,6,2022-01-05,2022-01-05,122.81
id_3165,2021-07-06,11,2022-06-06,,428.42
id_3246,2021-07-06,2,2021-09-06,2021-09-04,98.05
id_1352,2021-07-07,6,2022-01-07,2022-01-07,83.06
id_3248,2021-07-07,1,2021-08-07,2021-08-07,217.37
id_1111,2021-07-07,4,2021-11-07,2021-11-09,369.12
id_4193,2021-07-08,10,2022-05-08,2021-11-22,85.15
id_3418,2021-07-08,8,2022-03-08,2022-03-08,193.42
id_1572,2021-07-08,12,2022-07-08,,477.11
id_2149,2021-07-09,12,2022-07-09,,86.19
id_3486,2021-07-10,1,2021-08-10,2021-08-10,221.36
id_2981,2021-07-10,8,2022-03-10,2022-01-23,112.05
id_2462,2021-07-11,4,2021-11-11,,235.75
id_3798,2021-07-11,1,2021-08-11,,357.03
id_2463,2021-07-11,8,2022-03-11,2021-11-03,100.92
id_2151,2021-07-13,11,2022-06-13,,85.69
id_1791,2021-07-13,5,2021-12-13,2021-12-04,412.7
id_3699,2021-07-15,3,2021-10-15,2021-10-14,387.73
id_1119,2021-07-15,10,2022-05-15,,127.73
id_325,2021-07-17,12,2022-07-17,,477.11
id_326,2021-07-18,9,2022-04-18,,391.83
id_2317,2021-07-24,11,2022-06-24,2022-01-05,411.28
id_3327,2021-07-24,7,2022-02-24,2022-02-24,168.21
id_3328,2021-07-27,9,2022-04-27,,130.61
id_3751,2021-07-27,6,2022-01-27,2021-11-17,384.8
id_4242,2021-07-29,3,2021-10-29,2021-10-29,116.32
id_2765,2021-01-04,8,2021-09-04,2021-07-25,168.39
id_3329,2021-01-04,7,2021-08-04,2021-08-04,309.33
id_1140,2021-01-11,8,2021-09-11,2021-09-11,170.66
id_2473,2021-01-14,11,2021-12-14,,266.59
id_4245,2021-01-16,11,2021-12-16,2021-01-17,129.0
id_2883,2021-01-16,3,2021-04-16,2021-03-23,162.55
id_2887,2021-01-19,5,2021-06-19,2021-06-12,82.43
id_2776,2021-01-19,5,2021-06-19,,247.29
id_4160,2021-01-21,1,2021-02-21,2021-02-20,312.54
id_1148,2021-01-25,4,2021-05-25,2021-05-08,164.05
id_2892,2021-01-26,10,2021-11-26,,153.27
id_898,2021-01-26,7,2021-08-26,2021-02-07,83.6
id_3837,2021-01-26,1,2021-02-26,2021-02-25,402.54
id_4033,2021-01-28,12,2022-01-28,2022-01-28,423.47
id_1810,2021-01-29,1,2021-02-28,2021-02-28,144.91
id_2333,2021-01-30,2,2021-03-28,2021-03-26,162.02
id_654,2021-01-31,3,2021-04-28,2021-04-28,244.56
id_3493,2021-01-31,8,2021-09-28,2021-09-14,252.29
id_4214,2021-02-02,2,2021-04-02,2021-04-01,121.52
id_656,2021-02-03,7,2021-09-03,2021-04-11,142.08
id_363,2021-02-04,2,2021-04-04,2021-03-31,234.93
id_2993,2021-02-04,8,2021-10-04,2021-10-03,336.39
id_911,2021-02-05,6,2021-08-05,2021-08-05,83.06
id_1609,2021-02-05,3,2021-05-05,2021-04-20,81.52
id_2781,2021-02-07,4,2021-06-07,2021-06-06,246.08
id_3881,2021-02-08,12,2022-02-08,,534.51
id_661,2021-02-08,5,2021-07-08,2021-07-08,165.07
id_660,2021-02-08,4,2021-06-08,2021-06-08,589.69
id_2636,2021-02-09,12,2022-02-09,2022-02-10,224.17
id_2345,2021-02-09,10,2021-12-09,2021-12-09,124.72
id_3551,2021-02-09,3,2021-05-09,2021-05-09,77.59
id_46,2021-02-12,9,2021-11-12,2021-06-30,1269.33
id_3343,2021-02-12,10,2021-12-12,2021-12-14,281.0
id_2013,2021-02-14,3,2021-05-14,2021-05-14,154.88
id_3344,2021-02-14,11,2022-01-14,2022-01-14,181.5
id_1173,2021-02-14,2,2021-04-14,2021-04-13,243.03
id_2179,2021-02-15,5,2021-07-15,2021-07-08,165.07
id_2348,2021-02-15,11,2022-01-15,,445.55
id_2348,2021-02-15,6,2021-08-15,,431.89
id_1401,2021-02-15,8,2021-10-15,2021-10-18,84.1
id_2490,2021-02-15,6,2021-08-15,2021-07-20,166.1
id_2019,2021-02-17,10,2021-12-17,2021-05-01,340.6
id_2349,2021-02-18,3,2021-05-18,2021-05-18,448.35
id_925,2021-02-18,9,2021-11-18,2021-11-17,322.3
id_924,2021-02-18,1,2021-03-18,2021-03-18,435.57
id_3615,2021-02-19,1,2021-03-19,2021-02-21,152.96
id_1181,2021-02-19,9,2021-11-19,2021-11-10,194.63
id_2903,2021-02-20,2,2021-04-20,2021-04-15,1587.81
id_4161,2021-02-20,8,2021-10-20,2021-10-19,252.29
id_2903,2021-02-20,10,2021-12-20,2021-12-20,1668.96
id_386,2021-02-21,6,2021-08-21,2021-08-22,83.06
id_60,2021-02-22,12,2022-02-22,,347.04
id_2789,2021-02-22,4,2021-06-22,2021-06-22,235.87
id_680,2021-02-24,12,2022-02-24,2021-06-28,336.31
id_1409,2021-02-24,8,2021-10-24,2021-10-19,111.33
id_685,2021-02-26,11,2022-01-26,2021-04-08,145.2
id_4074,2021-02-26,12,2022-02-26,2022-02-09,258.68
id_2186,2021-02-26,6,2021-08-26,2021-03-15,249.16
id_3992,2021-02-26,9,2021-11-26,2021-09-04,135.39
id_397,2021-02-26,7,2021-09-26,2021-09-25,894.63
id_1415,2021-02-27,8,2021-10-27,2021-10-27,100.92
id_3993,2021-02-27,8,2021-10-27,2021-10-27,294.34
id_688,2021-02-28,12,2022-02-28,2022-02-06,524.28
id_2503,2021-02-28,4,2021-06-28,2021-06-27,106.63
id_4090,2021-02-28,3,2021-05-28,2021-05-01,366.83
id_71,2021-03-02,7,2021-10-02,2021-10-03,571.91
id_3347,2021-03-02,9,2021-12-02,2021-06-09,262.33
id_3712,2021-03-02,8,2021-11-02,2021-11-13,370.02
id_74,2021-03-03,8,2021-11-03,2021-11-03,134.55
id_2795,2021-03-03,9,2021-12-03,2021-09-02,380.8
id_3001,2021-03-04,10,2022-01-04,2022-01-04,519.42
id_3429,2021-03-04,8,2021-11-04,2021-11-20,252.29
id_3430,2021-03-05,4,2021-07-05,2021-07-01,139.45
id_936,2021-03-05,10,2022-01-05,2021-12-12,255.45
id_3267,2021-03-07,1,2021-04-07,2021-04-07,1046.6
id_1425,2021-03-07,7,2021-10-07,2021-10-07,83.92
id_944,2021-03-08,8,2021-11-08,2021-11-08,378.44
id_2909,2021-03-09,4,2021-07-09,2021-07-06,98.43
id_706,2021-03-12,12,2022-03-12,2022-03-12,146.54
id_3499,2021-03-13,7,2021-10-13,,167.14
id_3885,2021-03-14,7,2021-10-14,2021-10-13,167.84
id_1844,2021-03-15,7,2021-10-15,2021-10-14,417.87
id_4038,2021-03-15,6,2021-09-15,,332.22
id_423,2021-03-17,11,2022-02-17,,394.14
id_2913,2021-03-17,2,2021-05-17,2021-05-17,162.02
id_427,2021-03-18,6,2021-09-18,2021-09-18,257.47
id_3355,2021-03-18,5,2021-08-18,2021-08-18,82.54
id_428,2021-03-18,12,2022-03-18,2022-03-18,103.45
id_3996,2021-03-19,3,2021-06-19,2021-06-19,432.04
id_430,2021-03-19,1,2021-04-19,2021-04-16,499.15
id_715,2021-03-19,9,2021-12-19,,218.27
id_430,2021-03-19,12,2022-03-19,2022-03-19,534.51
id_1440,2021-03-20,6,2021-09-20,2021-10-25,373.75
id_98,2021-03-21,1,2021-04-21,2021-04-02,73.89
id_723,2021-03-21,3,2021-06-21,2021-06-18,153.98
id_98,2021-03-21,12,2022-03-21,2021-04-22,95.77
id_2511,2021-03-22,1,2021-04-22,2021-04-22,221.68
id_4179,2021-03-23,12,2022-03-23,2021-05-05,431.01
id_2664,2021-03-23,4,2021-07-23,2021-07-24,369.12
id_2209,2021-03-23,1,2021-04-23,2021-04-22,184.73
id_4016,2021-03-25,10,2022-01-25,2022-01-26,311.04
id_1227,2021-03-26,12,2022-03-26,2022-02-05,86.19
id_3919,2021-03-26,11,2022-02-26,2022-01-07,257.05
id_3941,2021-03-26,8,2021-11-26,2021-11-25,84.1
id_3277,2021-03-26,12,2022-03-26,2022-03-26,478.89
id_3115,2021-03-26,7,2021-10-26,2021-10-23,83.58
id_3013,2021-03-27,2,2021-05-27,2021-05-30,283.54
id_1229,2021-03-27,3,2021-06-27,2021-06-27,163.03
id_3719,2021-03-29,10,2022-01-28,2022-02-05,85.15
id_2810,2021-03-29,2,2021-05-29,2021-11-13,266.13
id_4141,2021-03-29,4,2021-07-28,2021-07-28,328.11
id_2380,2021-03-29,9,2021-12-28,2021-12-16,169.24
id_2062,2021-03-30,5,2021-08-30,2021-08-29,160.44
id_3569,2021-03-31,9,2021-12-28,2021-09-11,423.13
id_1453,2021-03-31,4,2021-07-28,2021-07-04,287.1
id_1234,2021-03-31,8,2021-11-30,2021-11-30,111.29
id_2385,2021-03-31,5,2021-08-28,2021-08-29,412.71
id_2385,2021-03-31,3,2021-06-28,2021-06-28,407.6
id_123,2021-03-31,5,2021-08-31,2021-08-31,449.23
id_1866,2021-04-01,5,2021-09-01,2021-09-01,216.59
id_3973,2021-04-01,12,2022-04-01,2022-04-01,344.86
id_3570,2021-04-01,9,2022-01-01,2022-01-02,423.11
id_1457,2021-04-02,12,2022-04-02,2021-04-27,344.86
id_462,2021-04-03,5,2021-09-03,2021-09-02,112.3
id_741,2021-04-03,6,2021-10-03,2021-10-03,166.1
id_2528,2021-04-05,1,2021-05-05,2021-05-05,249.92
id_4228,2021-04-06,1,2021-05-06,2021-04-24,112.71
id_1466,2021-04-08,10,2022-02-08,,434.27
id_750,2021-04-08,12,2022-04-08,,433.73
id_140,2021-04-08,6,2021-10-08,2021-10-09,238.63
id_2072,2021-04-09,11,2022-03-09,2022-03-09,119.96
id_3515,2021-04-09,11,2022-03-09,,385.58
id_2530,2021-04-09,4,2021-08-09,2021-08-09,353.68
id_3975,2021-04-10,9,2022-01-10,2022-01-18,93.08
id_2533,2021-04-10,8,2021-12-10,2021-12-10,252.29
id_1683,2021-04-12,12,2022-04-12,,232.75
id_995,2021-04-12,10,2022-02-12,2022-02-13,355.5
id_1250,2021-04-15,3,2021-07-15,2021-07-08,138.58
id_157,2021-04-19,4,2021-08-19,2021-08-19,287.09
id_1690,2021-04-17,3,2021-07-17,2021-07-16,326.07
id_765,2021-04-14,2,2021-06-14,2021-06-11,283.54
id_766,2021-04-19,5,2021-09-19,2021-09-19,165.07
id_768,2021-04-15,1,2021-05-15,2021-05-17,281.77
id_2082,2021-04-19,11,2022-03-19,,128.53
id_1007,2021-04-21,8,2021-12-21,2021-12-11,84.1
id_1694,2021-04-22,3,2021-07-22,2021-07-15,244.55
id_4001,2021-04-24,11,2022-03-24,2022-03-22,85.69
id_2407,2021-04-24,4,2021-08-24,2021-08-20,328.11
id_2406,2021-04-24,3,2021-07-24,2021-07-24,163.03
id_491,2021-04-25,5,2021-09-25,2021-09-25,330.16
id_1016,2021-04-26,6,2021-10-26,2021-10-25,415.28
id_2546,2021-04-28,10,2022-02-28,2022-02-28,170.3
id_1018,2021-04-28,12,2022-04-28,,86.19
id_1901,2021-05-01,6,2021-11-01,2021-11-01,124.59
id_500,2021-05-01,2,2021-07-01,2021-05-07,137.72
id_3130,2021-05-01,6,2021-11-01,2021-11-01,166.1
id_775,2021-05-02,6,2021-11-02,,116.28
id_780,2021-05-05,4,2021-09-05,,451.15
id_3293,2021-05-05,5,2021-10-05,2021-10-05,330.16
id_1270,2021-05-05,2,2021-07-05,2021-07-03,137.72
id_3455,2021-05-06,4,2021-09-06,2021-09-06,164.05
id_783,2021-05-06,9,2022-02-06,2022-02-21,338.49
id_2249,2021-05-09,9,2022-02-09,2022-02-02,135.39
id_1030,2021-05-10,5,2021-10-10,2021-10-14,412.7
id_2251,2021-05-10,4,2021-09-10,2021-09-10,147.64
id_2938,2021-05-10,5,2021-10-10,2021-10-09,198.1
id_510,2021-05-11,11,2022-04-11,,248.48
id_1713,2021-05-11,10,2022-03-11,2022-03-18,187.34
id_4062,2021-05-12,2,2021-07-12,2021-07-20,76.04
id_3677,2021-05-12,1,2021-06-12,2021-06-21,362.28
id_2940,2021-05-12,10,2022-03-12,,468.33
id_3138,2021-05-12,5,2021-10-12,2021-10-13,189.84
id_2421,2021-05-13,12,2022-05-13,2022-02-18,862.23
id_4021,2021-05-14,6,2021-11-14,2021-11-14,107.97
id_3729,2021-05-14,4,2021-09-14,2021-09-14,123.04
id_2943,2021-05-14,11,2022-04-14,,471.26
id_1717,2021-05-14,12,2022-05-14,,477.69
id_2840,2021-05-15,8,2022-01-15,2022-01-15,840.96
id_2946,2021-05-16,5,2021-10-16,2021-10-16,346.66
id_2945,2021-05-16,5,2021-10-16,2021-10-16,165.07
id_4105,2021-05-16,3,2021-08-16,2021-08-01,146.28
id_3460,2021-05-16,5,2021-10-16,2021-10-10,132.06
id_1920,2021-05-18,12,2022-05-18,,124.19
id_4231,2021-05-19,12,2022-05-19,2021-09-17,517.37
id_1729,2021-05-20,5,2021-10-20,2021-08-13,161.34
id_2106,2021-05-21,8,2022-01-21,2022-01-15,168.19
id_3898,2021-05-21,9,2022-02-21,2022-01-28,186.52
id_809,2021-05-22,1,2021-06-22,2021-06-10,80.51
id_1730,2021-05-22,4,2021-09-22,2021-07-04,492.15
id_2570,2021-05-22,7,2021-12-22,2021-07-21,250.72
id_3044,2021-05-23,4,2021-09-23,2021-08-16,246.08
id_3787,2021-05-23,11,2022-04-23,2021-11-04,94.25
id_813,2021-05-23,3,2021-08-23,2021-08-23,244.55
id_1292,2021-05-24,9,2022-02-24,2022-02-24,191.54
id_3951,2021-05-25,7,2021-12-25,2021-12-10,83.58
id_2850,2021-05-26,11,2022-04-26,,162.8
id_1530,2021-05-26,9,2022-02-26,2022-02-26,84.62
id_3901,2021-05-27,3,2021-08-27,2021-08-25,97.82
id_3047,2021-05-27,9,2022-02-27,2022-02-26,423.11
id_549,2021-05-27,10,2022-03-27,2022-03-04,98.36
id_2851,2021-05-27,10,2022-03-27,2022-03-01,85.15
id_3586,2021-05-27,9,2022-02-27,2021-06-24,338.49
id_1742,2021-05-29,8,2022-01-29,2022-01-27,170.6
id_822,2021-05-29,9,2022-02-28,2022-02-23,253.18
id_824,2021-05-29,8,2022-01-28,2022-01-28,142.97
id_1536,2021-05-30,11,2022-04-28,,205.64
id_1058,2021-05-30,4,2021-09-28,,131.24
id_4064,2021-05-31,4,2021-09-30,2021-09-30,166.11
id_3466,2021-06-05,1,2021-07-05,2021-07-05,96.61
id_3467,2021-06-05,10,2022-04-05,,468.33
id_239,2021-06-05,2,2021-08-05,2021-08-02,364.55
id_3466,2021-06-05,9,2022-03-05,,101.55
id_4085,2021-06-08,9,2022-03-08,2021-06-18,184.37
id_567,2021-06-09,11,2022-05-09,,171.36
id_3739,2021-06-09,10,2022-04-09,,177.76
id_1075,2021-06-09,11,2022-05-09,,899.34
id_2583,2021-06-10,11,2022-05-10,2022-03-14,590.48
id_2584,2021-06-11,5,2021-11-11,2021-10-29,371.43
id_4243,2021-06-11,5,2021-11-11,2021-11-11,206.34
id_2861,2021-06-11,2,2021-08-11,2021-08-03,226.3
id_1317,2021-06-12,2,2021-08-12,2021-08-09,81.01
id_1078,2021-06-12,10,2022-04-12,2021-08-20,246.94
id_1949,2021-06-12,10,2022-04-12,,365.11
id_2586,2021-06-12,7,2022-01-12,,83.58
id_249,2021-06-12,12,2022-06-12,,129.29
id_836,2021-06-13,1,2021-07-13,2021-07-13,171.49
id_3472,2021-06-14,6,2021-12-14,2021-07-24,166.1
id_578,2021-06-15,2,2021-08-15,2021-08-02,121.52
id_255,2021-06-15,6,2021-12-15,2021-12-03,132.89
id_2862,2021-06-16,7,2022-01-16,2022-01-16,501.44
id_2589,2021-06-16,1,2021-07-16,2021-07-16,144.91
id_581,2021-06-17,2,2021-08-17,2021-08-05,97.21
