,目标地址省市区,目标地址代码,目标地址,被比较地址省市区,被比较地址代码,被比较地址,相似度,adcode
2,北京市市辖区昌平区,002392,小汤山镇小汤山工业园4号楼,北京市市辖区昌平区,002985,科技园区火炬街甲12号B218室,0.0,110114
7,浙江省杭州市余杭区,300266,杭州余杭经济技术开发区望梅路1588号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
1,浙江省杭州市余杭区,300643,杭州余杭经济技术开发区振兴东路12号,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
4,浙江省杭州市余杭区,300558,经济技术开发区兴中路355号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
2,浙江省杭州市余杭区,300558,经济技术开发区兴中路355号,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
5,浙江省杭州市余杭区,300478,径山镇后村桥路3号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
3,浙江省杭州市余杭区,300478,径山镇后村桥路3号,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
6,浙江省杭州市余杭区,300360,仓前街道龙潭路9号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
5,浙江省杭州市余杭区,300266,杭州余杭经济技术开发区望梅路1588号,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
0,北京市市辖区昌平区,002467,城区镇超前路13号,北京市市辖区昌平区,002658,高新三街3号,0.0,110114
8,浙江省杭州市余杭区,300145,仁和街道仁河大道46号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
9,浙江省杭州市余杭区,300033,同顺街18号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
7,浙江省杭州市余杭区,300033,同顺街18号,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
0,北京市市辖区昌平区,002658,高新三街3号,北京市市辖区昌平区,002985,科技园区火炬街甲12号B218室,0.0,110114
0,北京市市辖区昌平区,002658,高新三街3号,北京市市辖区昌平区,002985,科技园区火炬街甲12号B218室,0.0,110114
1,北京市市辖区昌平区,002467,城区镇超前路13号,北京市市辖区昌平区,002985,科技园区火炬街甲12号B218室,0.0,110114
0,江苏省南通市通州区,002484,平潮通扬南路79号,江苏省南通市通州区,002576,四安镇庵东村,0.0,320612
1,江苏省南通市通州区,002074,十总镇东源大道1号,江苏省南通市通州区,002576,四安镇庵东村,0.0,320612
0,浙江省杭州市余杭区,300645,舒心路359号正元智慧大厦A幢17层,浙江省杭州市余杭区,300669,中泰街道石鸽社区,0.0,330110
0,江苏省宿迁市宿豫区,300160,江山大道28号,江苏省宿迁市宿豫区,002585,彩塑工业园区井头街1号,0.0,321311
1,广东省汕头市澄海区,002167,莱美路宇田科技园,广东省汕头市澄海区,002502,澄华工业区玉亭路,0.0,440515
0,广东省汕头市澄海区,002167,莱美路宇田科技园,广东省汕头市澄海区,002292,文冠路中段奥迪工业园,0.0,440515
5,广东省汕头市澄海区,300043,星辉工业园(上华镇夏岛路北侧),广东省汕头市澄海区,002919,莲南工业区,0.0,440515
4,广东省汕头市澄海区,300043,星辉工业园(上华镇夏岛路北侧),广东省汕头市澄海区,002862,文冠路澄华工业区,0.0,440515
2,广东省汕头市澄海区,300043,星辉工业园(上华镇夏岛路北侧),广东省汕头市澄海区,002502,澄华工业区玉亭路,0.0,440515
0,广东省汕头市澄海区,300043,星辉工业园(上华镇夏岛路北侧),广东省汕头市澄海区,002167,莱美路宇田科技园,0.0,440515
0,山东省潍坊市诸城市,002330,昌城镇驻地,山东省潍坊市诸城市,002485,东环路58号,0.0,370782
0,山东省潍坊市诸城市,002330,昌城镇驻地,山东省潍坊市诸城市,002485,东环路58号,0.0,370782
0,山东省潍坊市诸城市,300237,密州东路12001号,山东省潍坊市诸城市,002330,昌城镇驻地,0.0,370782
0,江苏省常州市武进区,002413,礼嘉镇建东村建华路南,江苏省常州市武进区,002516,雪堰镇旷达路1号,0.0,320412
0,江苏省常州市武进区,002413,礼嘉镇建东村建华路南,江苏省常州市武进区,002516,雪堰镇旷达路1号,0.0,320412
0,江苏省常州市武进区,300761,牛塘镇卢西村委河西村500号,江苏省常州市武进区,002413,礼嘉镇建东村建华路南,0.0,320412
1,江苏省常州市武进区,300660,遥观镇钱家塘路19号,江苏省常州市武进区,002413,礼嘉镇建东村建华路南,0.0,320412
3,江苏省常州市武进区,300429,遥观镇钱家工业园,江苏省常州市武进区,002516,雪堰镇旷达路1号,0.0,320412
2,江苏省常州市武进区,300429,遥观镇钱家工业园,江苏省常州市武进区,002413,礼嘉镇建东村建华路南,0.0,320412
2,广东省汕头市澄海区,002167,莱美路宇田科技园,广东省汕头市澄海区,002575,岭海工业区清平路北侧群兴工业园2幢1楼之二,0.0,440515
3,广东省汕头市澄海区,002167,莱美路宇田科技园,广东省汕头市澄海区,002862,文冠路澄华工业区,0.0,440515
4,广东省汕头市澄海区,002167,莱美路宇田科技园,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
2,浙江省温州市乐清市,300032,北白象镇进港大道边金龙科技园,浙江省温州市乐清市,002730,经济开发区纬五路180号,0.0,330382
0,江苏省宿迁市宿豫区,300160,江山大道28号,江苏省宿迁市宿豫区,002585,彩塑工业园区井头街1号,0.0,321311
0,浙江省温州市乐清市,002730,经济开发区纬五路180号,浙江省温州市乐清市,002897,翁垟工业区意华科技园华星路2号,0.0,330382
0,浙江省温州市乐清市,002730,经济开发区纬五路180号,浙江省温州市乐清市,002897,翁垟工业区意华科技园华星路2号,0.0,330382
1,浙江省温州市乐清市,300349,经济开发区纬十七路291号,浙江省温州市乐清市,002897,翁垟工业区意华科技园华星路2号,0.0,330382
1,浙江省温州市乐清市,300283,北白象镇大桥工业区塘下片区,浙江省温州市乐清市,002730,经济开发区纬五路180号,0.0,330382
0,浙江省温州市乐清市,300283,北白象镇大桥工业区塘下片区,浙江省温州市乐清市,300349,经济开发区纬十七路291号,0.0,330382
1,浙江省温州市乐清市,300032,北白象镇进港大道边金龙科技园,浙江省温州市乐清市,300349,经济开发区纬十七路291号,0.0,330382
0,广东省汕头市澄海区,002292,文冠路中段奥迪工业园,广东省汕头市澄海区,002502,澄华工业区玉亭路,0.0,440515
0,广东省汕头市澄海区,002862,文冠路澄华工业区,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
0,广东省汕头市澄海区,002862,文冠路澄华工业区,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
1,广东省汕头市澄海区,002575,岭海工业区清平路北侧群兴工业园2幢1楼之二,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
0,广东省汕头市澄海区,002575,岭海工业区清平路北侧群兴工业园2幢1楼之二,广东省汕头市澄海区,002862,文冠路澄华工业区,0.0,440515
2,广东省汕头市澄海区,002502,澄华工业区玉亭路,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
3,广东省汕头市澄海区,002292,文冠路中段奥迪工业园,广东省汕头市澄海区,002919,莲南工业区,0.0,440515
3,浙江省杭州市余杭区,300643,杭州余杭经济技术开发区振兴东路12号,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
2,浙江省杭州市余杭区,300645,舒心路359号正元智慧大厦A幢17层,浙江省杭州市余杭区,002552,塘栖镇工业园区内,0.0,330110
2,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,广东省佛山市南海区,002666,小塘狮山新城开发区,0.0,440605
0,海南省海口市秀英区,300189,美林路8号慧远美林谷综合服务楼,海南省海口市秀英区,002693,兴国路16号,0.0,460105
8,广东省佛山市南海区,300004,小塘三环西路(狮南段)31号,广东省佛山市南海区,002918,西樵轻纺城工业园,0.0,440605
4,广东省佛山市南海区,300004,小塘三环西路(狮南段)31号,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,0.0,440605
3,广东省佛山市南海区,300004,小塘三环西路(狮南段)31号,广东省佛山市南海区,002076,狮山工业科技工业园A区,0.0,440605
1,广东省佛山市南海区,300004,小塘三环西路(狮南段)31号,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,0.0,440605
0,湖南省长沙市芙蓉区,300015,长冲路99号隆平高科技园省科研成果转化中心一楼,湖南省长沙市芙蓉区,002277,八一路1号,0.0,430102
0,湖南省长沙市芙蓉区,300015,长冲路99号隆平高科技园省科研成果转化中心一楼,湖南省长沙市芙蓉区,002277,八一路1号,0.0,430102
0,山东省德州市禹城市,002286,）国家高新技术产业开发区东外环路1号,山东省德州市禹城市,002604,)国家高新技术产业开发区,0.0,371482
0,山东省德州市禹城市,002286,）国家高新技术产业开发区东外环路1号,山东省德州市禹城市,002604,)国家高新技术产业开发区,0.0,371482
1,山东省德州市禹城市,300185,）国家高新技术产业开发区,山东省德州市禹城市,002604,)国家高新技术产业开发区,0.0,371482
0,江苏省无锡市新吴区,002395,鸿山街道后宅中路188号,江苏省无锡市新吴区,002540,坊兴路8号,0.0,320214
0,江苏省无锡市新吴区,002395,鸿山街道后宅中路188号,江苏省无锡市新吴区,002540,坊兴路8号,0.0,320214
1,江苏省无锡市新吴区,300682,净慧东道90号无锡软件园天鹅座B栋10、11楼,江苏省无锡市新吴区,002540,坊兴路8号,0.0,320214
0,江苏省无锡市新吴区,300682,净慧东道90号无锡软件园天鹅座B栋10、11楼,江苏省无锡市新吴区,002395,鸿山街道后宅中路188号,0.0,320214
2,江苏省无锡市新吴区,300031,张公路19号,江苏省无锡市新吴区,002540,坊兴路8号,0.0,320214
1,江苏省无锡市新吴区,300031,张公路19号,江苏省无锡市新吴区,002395,鸿山街道后宅中路188号,0.0,320214
0,广东省佛山市南海区,300417,桂城街道科泓路1号,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,0.0,440605
2,广东省佛山市南海区,300417,桂城街道科泓路1号,广东省佛山市南海区,002076,狮山工业科技工业园A区,0.0,440605
3,广东省佛山市南海区,300417,桂城街道科泓路1号,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,0.0,440605
1,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,0.0,440605
1,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,广东省佛山市南海区,002611,狮山镇强狮路2号（办公楼、厂房A、厂房B、宿舍A、宿舍B、饭堂）,0.0,440605
0,广东省佛山市南海区,002260,松岗松夏工业园工业大道西,广东省佛山市南海区,002291,桂城街道庆安路2号,0.0,440605
5,广东省佛山市南海区,002076,狮山工业科技工业园A区,广东省佛山市南海区,002922,简平路桂城科技园A3号,0.0,440605
1,广东省佛山市南海区,002076,狮山工业科技工业园A区,广东省佛山市南海区,002291,桂城街道庆安路2号,0.0,440605
5,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区,002918,西樵轻纺城工业园,0.0,440605
4,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区,002666,小塘狮山新城开发区,0.0,440605
0,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,广东省佛山市南海区,002076,狮山工业科技工业园A区,0.0,440605
6,广东省佛山市南海区,300417,桂城街道科泓路1号,广东省佛山市南海区,002666,小塘狮山新城开发区,0.0,440605
7,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区,002922,简平路桂城科技园A3号,0.0,440605
5,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区,002666,小塘狮山新城开发区,0.0,440605
4,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区,002611,狮山镇强狮路2号（办公楼、厂房A、厂房B、宿舍A、宿舍B、饭堂）,0.0,440605
3,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区,002291,桂城街道庆安路2号,0.0,440605
0,广东省佛山市南海区,300599,九江镇龙高路敦根路段雄塑工业园,广东省佛山市南海区,300629,丹灶镇五金工业区博金路6号办公楼及车间,0.0,440605
7,广东省佛山市南海区,300417,桂城街道科泓路1号,广东省佛山市南海区,002918,西樵轻纺城工业园,0.0,440605
